id,kadai_id,status,do_person,task,plan_hour,due_date,actual_hour,do_date,created_at,updated_at
2193,,,"浅",,,,,,"2017-10-22 12:31:14.695037","2017-10-22 12:31:14.695037"
2194,,,"浅",,,,,,"2017-10-22 12:31:14.708024","2017-10-22 12:31:14.708024"
2195,,,"浅",,,,,,"2017-10-22 12:31:14.715498","2017-10-22 12:31:14.715498"
2196,,,"浅",,,,,,"2017-10-22 12:31:14.721977","2017-10-22 12:31:14.721977"
2197,,,"浅",,,,,,"2017-10-22 12:31:14.727061","2017-10-22 12:31:14.727061"
2198,,,"浅",,,,,,"2017-10-22 12:31:14.733281","2017-10-22 12:31:14.733281"
2199,,,"浅",,,,,,"2017-10-22 12:31:14.738921","2017-10-22 12:31:14.738921"
2200,,,"浅",,,,,,"2017-10-22 12:31:14.744845","2017-10-22 12:31:14.744845"
2201,,,"浅",,,,,,"2017-10-22 12:31:14.750282","2017-10-22 12:31:14.750282"
2202,,,"浅",,,,,,"2017-10-22 12:31:14.755537","2017-10-22 12:31:14.755537"
2203,,,"浅",,,,,,"2017-10-22 12:31:14.761871","2017-10-22 12:31:14.761871"
2204,,,"浅",,,,,,"2017-10-22 12:31:14.775095","2017-10-22 12:31:14.775095"
2205,,,"浅",,,,,,"2017-10-22 12:31:14.782284","2017-10-22 12:31:14.782284"
2206,,,"浅",,,,,,"2017-10-22 12:31:14.787402","2017-10-22 12:31:14.787402"
2207,,,"浅",,,,,,"2017-10-22 12:31:14.793412","2017-10-22 12:31:14.793412"
2208,,,"浅",,,,,,"2017-10-22 12:31:14.799229","2017-10-22 12:31:14.799229"
2209,,,"浅",,,,,,"2017-10-22 12:31:14.805732","2017-10-22 12:31:14.805732"
2210,,,"浅",,,,,,"2017-10-22 12:31:14.817687","2017-10-22 12:31:14.817687"
2211,,,"浅",,,,,,"2017-10-22 12:31:14.822978","2017-10-22 12:31:14.822978"
2212,,,"浅",,,,,,"2017-10-22 12:31:14.829314","2017-10-22 12:31:14.829314"
2213,,,"浅",,,,,,"2017-10-22 12:31:14.834704","2017-10-22 12:31:14.834704"
2214,,,"浅",,,,,,"2017-10-22 12:31:14.841064","2017-10-22 12:31:14.841064"
2215,,,"浅",,,,,,"2017-10-22 12:31:14.846359","2017-10-22 12:31:14.846359"
2216,,,"浅",,,,,,"2017-10-22 12:31:14.851751","2017-10-22 12:31:14.851751"
2217,,,"浅",,,,,,"2017-10-22 12:31:14.858364","2017-10-22 12:31:14.858364"
2218,,,"浅",,,,,,"2017-10-22 12:31:14.863602","2017-10-22 12:31:14.863602"
2219,,,"浅",,,,,,"2017-10-22 12:31:14.869675","2017-10-22 12:31:14.869675"
2220,,,"浅",,,,,,"2017-10-22 12:31:14.884233","2017-10-22 12:31:14.884233"
2221,,,"浅",,,,,,"2017-10-22 12:31:14.890560","2017-10-22 12:31:14.890560"
2222,,,"浅",,,,,,"2017-10-22 12:31:14.895735","2017-10-22 12:31:14.895735"
2223,,,"浅",,,,,,"2017-10-22 12:31:14.901814","2017-10-22 12:31:14.901814"
2224,,,"浅",,,,,,"2017-10-22 12:31:14.907051","2017-10-22 12:31:14.907051"
2225,,,"浅",,,,,,"2017-10-22 12:31:14.919923","2017-10-22 12:31:14.919923"
2226,,,"浅",,,,,,"2017-10-22 12:31:14.926315","2017-10-22 12:31:14.926315"
2227,,,"浅",,,,,,"2017-10-22 12:31:14.931959","2017-10-22 12:31:14.931959"
2228,,,"浅",,,,,,"2017-10-22 12:31:14.938030","2017-10-22 12:31:14.938030"
2229,,,"浅",,,,,,"2017-10-22 12:31:14.943164","2017-10-22 12:31:14.943164"
2230,,,"浅",,,,,,"2017-10-22 12:31:14.949546","2017-10-22 12:31:14.949546"
2231,,,"浅",,,,,,"2017-10-22 12:31:14.954782","2017-10-22 12:31:14.954782"
2232,,,"浅",,,,,,"2017-10-22 12:31:14.960922","2017-10-22 12:31:14.960922"
2233,,,"浅",,,,,,"2017-10-22 12:31:14.966492","2017-10-22 12:31:14.966492"
2234,,,"浅",,,,,,"2017-10-22 12:31:14.973141","2017-10-22 12:31:14.973141"
2235,,,"浅",,,,,,"2017-10-22 12:31:14.985830","2017-10-22 12:31:14.985830"
2236,,,"浅",,,,,,"2017-10-22 12:31:14.991220","2017-10-22 12:31:14.991220"
2237,,,"浅",,,,,,"2017-10-22 12:31:14.997529","2017-10-22 12:31:14.997529"
2238,,,"浅",,,,,,"2017-10-22 12:31:15.002680","2017-10-22 12:31:15.002680"
2239,,,"浅",,,,,,"2017-10-22 12:31:15.009070","2017-10-22 12:31:15.009070"
2240,,,"浅",,,,,,"2017-10-22 12:31:15.014545","2017-10-22 12:31:15.014545"
2241,,,"浅",,,,,,"2017-10-22 12:31:15.027986","2017-10-22 12:31:15.027986"
2242,,,"浅",,,,,,"2017-10-22 12:31:15.034397","2017-10-22 12:31:15.034397"
2243,,,"浅",,,,,,"2017-10-22 12:31:15.040911","2017-10-22 12:31:15.040911"
2244,,,"浅",,,,,,"2017-10-22 12:31:15.046456","2017-10-22 12:31:15.046456"
2245,,,"浅",,,,,,"2017-10-22 12:31:15.051943","2017-10-22 12:31:15.051943"
2246,,,"浅",,,,,,"2017-10-22 12:31:15.057995","2017-10-22 12:31:15.057995"
2247,,,"浅",,,,,,"2017-10-22 12:31:15.063238","2017-10-22 12:31:15.063238"
2248,,,"浅",,,,,,"2017-10-22 12:31:15.069335","2017-10-22 12:31:15.069335"
2249,,,"浅",,,,,,"2017-10-22 12:31:15.078821","2017-10-22 12:31:15.078821"
2250,,,"浅",,,,,,"2017-10-22 12:31:15.085167","2017-10-22 12:31:15.085167"
2251,,,"浅",,,,,,"2017-10-22 12:31:15.097007","2017-10-22 12:31:15.097007"
2252,,,"浅",,,,,,"2017-10-22 12:31:15.103067","2017-10-22 12:31:15.103067"
2253,,,"浅",,,,,,"2017-10-22 12:31:15.109688","2017-10-22 12:31:15.109688"
2254,,,"浅",,,,,,"2017-10-22 12:31:15.114961","2017-10-22 12:31:15.114961"
2255,,,"浅",,,,,,"2017-10-22 12:31:15.121521","2017-10-22 12:31:15.121521"
2256,,,"浅",,,,,,"2017-10-22 12:31:15.136153","2017-10-22 12:31:15.136153"
2257,,,"浅",,,,,,"2017-10-22 12:31:15.142702","2017-10-22 12:31:15.142702"
2258,,,"浅",,,,,,"2017-10-22 12:31:15.149019","2017-10-22 12:31:15.149019"
2259,,,"浅",,,,,,"2017-10-22 12:31:15.154044","2017-10-22 12:31:15.154044"
2260,,,"浅",,,,,,"2017-10-22 12:31:15.159772","2017-10-22 12:31:15.159772"
2261,,,"浅",,,,,,"2017-10-22 12:31:15.166261","2017-10-22 12:31:15.166261"
2262,,,"浅",,,,,,"2017-10-22 12:31:15.171570","2017-10-22 12:31:15.171570"
2263,,,"浅",,,,,,"2017-10-22 12:31:15.177927","2017-10-22 12:31:15.177927"
2264,,,"浅",,,,,,"2017-10-22 12:31:15.183043","2017-10-22 12:31:15.183043"
2265,,,"浅",,,,,,"2017-10-22 12:31:15.189327","2017-10-22 12:31:15.189327"
2266,,,"浅",,,,,,"2017-10-22 12:31:15.203238","2017-10-22 12:31:15.203238"
2267,,,"浅",,,,,,"2017-10-22 12:31:15.209660","2017-10-22 12:31:15.209660"
2268,,,"浅",,,,,,"2017-10-22 12:31:15.214793","2017-10-22 12:31:15.214793"
2269,,,"浅",,,,,,"2017-10-22 12:31:15.221161","2017-10-22 12:31:15.221161"
2270,,,"浅",,,,,,"2017-10-22 12:31:15.226116","2017-10-22 12:31:15.226116"
2271,,,"浅",,,,,,"2017-10-22 12:31:15.237348","2017-10-22 12:31:15.237348"
2272,,,"浅",,,,,,"2017-10-22 12:31:15.243017","2017-10-22 12:31:15.243017"
2273,,,"浅",,,,,,"2017-10-22 12:31:15.252223","2017-10-22 12:31:15.252223"
2274,,,"浅",,,,,,"2017-10-22 12:31:15.258518","2017-10-22 12:31:15.258518"
2275,,,"浅",,,,,,"2017-10-22 12:31:15.265390","2017-10-22 12:31:15.265390"
2276,,,"浅",,,,,,"2017-10-22 12:31:15.270704","2017-10-22 12:31:15.270704"
2277,,,"浅",,,,,,"2017-10-22 12:31:15.277088","2017-10-22 12:31:15.277088"
2278,,,"浅",,,,,,"2017-10-22 12:31:15.282154","2017-10-22 12:31:15.282154"
2279,,,"浅",,,,,,"2017-10-22 12:31:15.287612","2017-10-22 12:31:15.287612"
2280,,,"浅",,,,,,"2017-10-22 12:31:15.293685","2017-10-22 12:31:15.293685"
2281,,,"浅",,,,,,"2017-10-22 12:31:15.299068","2017-10-22 12:31:15.299068"
2282,,,"浅",,,,,,"2017-10-22 12:31:15.313914","2017-10-22 12:31:15.313914"
2283,,,"浅",,,,,,"2017-10-22 12:31:15.320228","2017-10-22 12:31:15.320228"
2284,,,"浅",,,,,,"2017-10-22 12:31:15.326574","2017-10-22 12:31:15.326574"
2285,,,"浅",,,,,,"2017-10-22 12:31:15.333252","2017-10-22 12:31:15.333252"
2286,,,"浅",,,,,,"2017-10-22 12:31:15.345621","2017-10-22 12:31:15.345621"
2287,,,"浅",,,,,,"2017-10-22 12:31:15.351107","2017-10-22 12:31:15.351107"
2288,,,"浅",,,,,,"2017-10-22 12:31:15.357649","2017-10-22 12:31:15.357649"
2289,,,"浅",,,,,,"2017-10-22 12:31:15.366277","2017-10-22 12:31:15.366277"
2290,,,"浅",,,,,,"2017-10-22 12:31:15.371568","2017-10-22 12:31:15.371568"
2291,,,"浅",,,,,,"2017-10-22 12:31:15.377748","2017-10-22 12:31:15.377748"
2292,,,"浅",,,,,,"2017-10-22 12:31:15.383087","2017-10-22 12:31:15.383087"
2293,,,"浅",,,,,,"2017-10-22 12:31:15.389413","2017-10-22 12:31:15.389413"
2294,,,"浅",,,,,,"2017-10-22 12:31:15.394460","2017-10-22 12:31:15.394460"
2295,,,"浅",,,,,,"2017-10-22 12:31:15.399947","2017-10-22 12:31:15.399947"
2296,,,"浅",,,,,,"2017-10-22 12:31:15.413963","2017-10-22 12:31:15.413963"
2297,,,"浅",,,,,,"2017-10-22 12:31:15.419381","2017-10-22 12:31:15.419381"
2298,,,"浅",,,,,,"2017-10-22 12:31:15.425860","2017-10-22 12:31:15.425860"
2299,,,"浅",,,,,,"2017-10-22 12:31:15.430927","2017-10-22 12:31:15.430927"
2300,,,"浅",,,,,,"2017-10-22 12:31:15.436712","2017-10-22 12:31:15.436712"
2301,,,"浅",,,,,,"2017-10-22 12:31:15.441729","2017-10-22 12:31:15.441729"
2302,,,"浅",,,,,,"2017-10-22 12:31:15.457392","2017-10-22 12:31:15.457392"
2303,,,"浅",,,,,,"2017-10-22 12:31:15.462818","2017-10-22 12:31:15.462818"
2304,,,"浅",,,,,,"2017-10-22 12:31:15.469235","2017-10-22 12:31:15.469235"
2305,,,"浅",,,,,,"2017-10-22 12:31:15.474299","2017-10-22 12:31:15.474299"
2306,,,"浅",,,,,,"2017-10-22 12:31:15.479523","2017-10-22 12:31:15.479523"
2307,,,"浅",,,,,,"2017-10-22 12:31:15.488353","2017-10-22 12:31:15.488353"
2308,,,"浅",,,,,,"2017-10-22 12:31:15.493530","2017-10-22 12:31:15.493530"
2309,,,"浅",,,,,,"2017-10-22 12:31:15.498993","2017-10-22 12:31:15.498993"
2310,,,"浅",,,,,,"2017-10-22 12:31:15.505134","2017-10-22 12:31:15.505134"
2311,,,"浅",,,,,,"2017-10-22 12:31:15.510548","2017-10-22 12:31:15.510548"
2312,,,"浅",,,,,,"2017-10-22 12:31:15.527102","2017-10-22 12:31:15.527102"
2313,,,"浅",,,,,,"2017-10-22 12:31:15.533753","2017-10-22 12:31:15.533753"
2314,,,"浅",,,,,,"2017-10-22 12:31:15.538962","2017-10-22 12:31:15.538962"
2315,,,"浅",,,,,,"2017-10-22 12:31:15.545085","2017-10-22 12:31:15.545085"
2316,,,"浅",,,,,,"2017-10-22 12:31:15.556415","2017-10-22 12:31:15.556415"
2317,,,"浅",,,,,,"2017-10-22 12:31:15.564664","2017-10-22 12:31:15.564664"
2318,,,"浅",,,,,,"2017-10-22 12:31:15.569633","2017-10-22 12:31:15.569633"
2319,,,"浅",,,,,,"2017-10-22 12:31:15.574824","2017-10-22 12:31:15.574824"
2320,,,"浅",,,,,,"2017-10-22 12:31:15.580990","2017-10-22 12:31:15.580990"
2321,,,"浅",,,,,,"2017-10-22 12:31:15.586076","2017-10-22 12:31:15.586076"
2322,,,"浅",,,,,,"2017-10-22 12:31:15.591648","2017-10-22 12:31:15.591648"
2323,,,"浅",,,,,,"2017-10-22 12:31:15.597731","2017-10-22 12:31:15.597731"
2324,,,"浅",,,,,,"2017-10-22 12:31:15.603016","2017-10-22 12:31:15.603016"
2325,,,"浅",,,,,,"2017-10-22 12:31:15.609146","2017-10-22 12:31:15.609146"
2326,,,"浅",,,,,,"2017-10-22 12:31:15.614306","2017-10-22 12:31:15.614306"
2327,,,"浅",,,,,,"2017-10-22 12:31:15.619485","2017-10-22 12:31:15.619485"
2328,,,"浅",,,,,,"2017-10-22 12:31:15.632905","2017-10-22 12:31:15.632905"
2329,,,"浅",,,,,,"2017-10-22 12:31:15.642357","2017-10-22 12:31:15.642357"
2330,,,"浅",,,,,,"2017-10-22 12:31:15.647653","2017-10-22 12:31:15.647653"
2331,,,"浅",,,,,,"2017-10-22 12:31:15.654178","2017-10-22 12:31:15.654178"
2332,,,"浅",,,,,,"2017-10-22 12:31:15.667763","2017-10-22 12:31:15.667763"
2333,,,"浅",,,,,,"2017-10-22 12:31:15.674241","2017-10-22 12:31:15.674241"
2334,,,"浅",,,,,,"2017-10-22 12:31:15.679387","2017-10-22 12:31:15.679387"
2335,,,"浅",,,,,,"2017-10-22 12:31:15.685654","2017-10-22 12:31:15.685654"
2336,,,"浅",,,,,,"2017-10-22 12:31:15.690885","2017-10-22 12:31:15.690885"
2337,,,"浅",,,,,,"2017-10-22 12:31:15.696995","2017-10-22 12:31:15.696995"
2338,,,"浅",,,,,,"2017-10-22 12:31:15.707321","2017-10-22 12:31:15.707321"
2339,,,"浅",,,,,,"2017-10-22 12:31:15.714240","2017-10-22 12:31:15.714240"
2340,,,"浅",,,,,,"2017-10-22 12:31:15.719533","2017-10-22 12:31:15.719533"
2341,,,"浅",,,,,,"2017-10-22 12:31:15.725486","2017-10-22 12:31:15.725486"
2342,,,"浅",,,,,,"2017-10-22 12:31:15.739798","2017-10-22 12:31:15.739798"
2343,,,"浅",,,,,,"2017-10-22 12:31:15.746084","2017-10-22 12:31:15.746084"
2344,,,"浅",,,,,,"2017-10-22 12:31:15.751508","2017-10-22 12:31:15.751508"
2345,,,"浅",,,,,,"2017-10-22 12:31:15.758279","2017-10-22 12:31:15.758279"
2346,,,"浅",,,,,,"2017-10-22 12:31:15.770241","2017-10-22 12:31:15.770241"
2347,,,"浅",,,,,,"2017-10-22 12:31:15.775819","2017-10-22 12:31:15.775819"
2348,,,"浅",,,,,,"2017-10-22 12:31:15.782438","2017-10-22 12:31:15.782438"
2349,,,"浅",,,,,,"2017-10-22 12:31:15.787795","2017-10-22 12:31:15.787795"
2350,,,"浅",,,,,,"2017-10-22 12:31:15.793971","2017-10-22 12:31:15.793971"
2351,,,"浅",,,,,,"2017-10-22 12:31:15.799196","2017-10-22 12:31:15.799196"
2352,,,"浅",,,,,,"2017-10-22 12:31:15.805329","2017-10-22 12:31:15.805329"
2353,,,"浅",,,,,,"2017-10-22 12:31:15.810326","2017-10-22 12:31:15.810326"
2354,,,"浅",,,,,,"2017-10-22 12:31:15.815578","2017-10-22 12:31:15.815578"
2355,,,"浅",,,,,,"2017-10-22 12:31:15.821618","2017-10-22 12:31:15.821618"
2356,,,"浅",,,,,,"2017-10-22 12:31:15.826723","2017-10-22 12:31:15.826723"
2357,,,"浅",,,,,,"2017-10-22 12:31:15.844341","2017-10-22 12:31:15.844341"
2358,,,"浅",,,,,,"2017-10-22 12:31:15.850193","2017-10-22 12:31:15.850193"
2359,,,"浅",,,,,,"2017-10-22 12:31:15.855550","2017-10-22 12:31:15.855550"
2360,,,"浅",,,,,,"2017-10-22 12:31:15.861948","2017-10-22 12:31:15.861948"
2361,,,"浅",,,,,,"2017-10-22 12:31:15.873510","2017-10-22 12:31:15.873510"
2362,,,"浅",,,,,,"2017-10-22 12:31:15.879170","2017-10-22 12:31:15.879170"
2363,,,"浅",,,,,,"2017-10-22 12:31:15.888836","2017-10-22 12:31:15.888836"
2364,,,"浅",,,,,,"2017-10-22 12:31:15.894390","2017-10-22 12:31:15.894390"
2365,,,"浅",,,,,,"2017-10-22 12:31:15.899259","2017-10-22 12:31:15.899259"
2366,,,"浅",,,,,,"2017-10-22 12:31:15.905563","2017-10-22 12:31:15.905563"
2367,,,"浅",,,,,,"2017-10-22 12:31:15.910514","2017-10-22 12:31:15.910514"
2368,,,"浅",,,,,,"2017-10-22 12:31:15.915741","2017-10-22 12:31:15.915741"
2369,,,"浅",,,,,,"2017-10-22 12:31:15.921880","2017-10-22 12:31:15.921880"
2370,,,"浅",,,,,,"2017-10-22 12:31:15.929260","2017-10-22 12:31:15.929260"
2371,,,"浅",,,,,,"2017-10-22 12:31:15.934676","2017-10-22 12:31:15.934676"
2372,,,"浅",,,,,,"2017-10-22 12:31:15.939603","2017-10-22 12:31:15.939603"
2373,,,"浅",,,,,,"2017-10-22 12:31:15.953224","2017-10-22 12:31:15.953224"
2374,,,"浅",,,,,,"2017-10-22 12:31:15.958700","2017-10-22 12:31:15.958700"
2375,,,"浅",,,,,,"2017-10-22 12:31:15.967226","2017-10-22 12:31:15.967226"
2376,,,"浅",,,,,,"2017-10-22 12:31:15.979281","2017-10-22 12:31:15.979281"
2377,,,"浅",,,,,,"2017-10-22 12:31:15.987230","2017-10-22 12:31:15.987230"
2378,,,"浅",,,,,,"2017-10-22 12:31:15.993396","2017-10-22 12:31:15.993396"
2379,,,"浅",,,,,,"2017-10-22 12:31:15.998660","2017-10-22 12:31:15.998660"
2380,,,"浅",,,,,,"2017-10-22 12:31:16.003767","2017-10-22 12:31:16.003767"
2381,,,"浅",,,,,,"2017-10-22 12:31:16.009799","2017-10-22 12:31:16.009799"
2382,,,"浅",,,,,,"2017-10-22 12:31:16.015100","2017-10-22 12:31:16.015100"
2383,,,"浅",,,,,,"2017-10-22 12:31:16.021320","2017-10-22 12:31:16.021320"
2384,,,"浅",,,,,,"2017-10-22 12:31:16.026456","2017-10-22 12:31:16.026456"
2385,,,"浅",,,,,,"2017-10-22 12:31:16.031806","2017-10-22 12:31:16.031806"
2386,,,"浅",,,,,,"2017-10-22 12:31:16.038256","2017-10-22 12:31:16.038256"
2387,,,"浅",,,,,,"2017-10-22 12:31:16.043527","2017-10-22 12:31:16.043527"
2388,,,"浅",,,,,,"2017-10-22 12:31:16.058049","2017-10-22 12:31:16.058049"
2389,,,"浅",,,,,,"2017-10-22 12:31:16.063305","2017-10-22 12:31:16.063305"
2390,,,"浅",,,,,,"2017-10-22 12:31:16.069917","2017-10-22 12:31:16.069917"
2391,,,"浅",,,,,,"2017-10-22 12:31:16.075338","2017-10-22 12:31:16.075338"
2392,,,"浅",,,,,,"2017-10-22 12:31:16.088212","2017-10-22 12:31:16.088212"
2393,,,"浅",,,,,,"2017-10-22 12:31:16.094589","2017-10-22 12:31:16.094589"
2394,,,"浅",,,,,,"2017-10-22 12:31:16.099765","2017-10-22 12:31:16.099765"
2395,,,"浅",,,,,,"2017-10-22 12:31:16.106070","2017-10-22 12:31:16.106070"
2396,,,"浅",,,,,,"2017-10-22 12:31:16.111205","2017-10-22 12:31:16.111205"
2397,,,"浅",,,,,,"2017-10-22 12:31:16.117291","2017-10-22 12:31:16.117291"
2398,,,"浅",,,,,,"2017-10-22 12:31:16.122362","2017-10-22 12:31:16.122362"
2399,,,"浅",,,,,,"2017-10-22 12:31:16.127225","2017-10-22 12:31:16.127225"
2400,,,"浅",,,,,,"2017-10-22 12:31:16.133179","2017-10-22 12:31:16.133179"
2401,,,"浅",,,,,,"2017-10-22 12:31:16.138727","2017-10-22 12:31:16.138727"
2402,,,"浅",,,,,,"2017-10-22 12:31:16.143786","2017-10-22 12:31:16.143786"
2403,,,"浅",,,,,,"2017-10-22 12:31:16.149692","2017-10-22 12:31:16.149692"
2404,,,"浅",,,,,,"2017-10-22 12:31:16.154884","2017-10-22 12:31:16.154884"
2405,,,"浅",,,,,,"2017-10-22 12:31:16.168751","2017-10-22 12:31:16.168751"
2406,,,"浅",,,,,,"2017-10-22 12:31:16.174461","2017-10-22 12:31:16.174461"
2407,,,"浅",,,,,,"2017-10-22 12:31:16.181660","2017-10-22 12:31:16.181660"
2408,,,"浅",,,,,,"2017-10-22 12:31:16.193788","2017-10-22 12:31:16.193788"
2409,,,"浅",,,,,,"2017-10-22 12:31:16.199241","2017-10-22 12:31:16.199241"
2410,,,"浅",,,,,,"2017-10-22 12:31:16.205728","2017-10-22 12:31:16.205728"
2411,,,"浅",,,,,,"2017-10-22 12:31:16.211180","2017-10-22 12:31:16.211180"
2412,,,"浅",,,,,,"2017-10-22 12:31:16.217349","2017-10-22 12:31:16.217349"
2413,,,"浅",,,,,,"2017-10-22 12:31:16.223119","2017-10-22 12:31:16.223119"
2414,,,"浅",,,,,,"2017-10-22 12:31:16.229594","2017-10-22 12:31:16.229594"
2415,,,"浅",,,,,,"2017-10-22 12:31:16.235072","2017-10-22 12:31:16.235072"
2416,,,"浅",,,,,,"2017-10-22 12:31:16.241262","2017-10-22 12:31:16.241262"
2417,,,"浅",,,,,,"2017-10-22 12:31:16.246610","2017-10-22 12:31:16.246610"
2418,,,"浅",,,,,,"2017-10-22 12:31:16.251916","2017-10-22 12:31:16.251916"
2419,,,"浅",,,,,,"2017-10-22 12:31:16.257991","2017-10-22 12:31:16.257991"
2420,,,"浅",,,,,,"2017-10-22 12:31:16.272789","2017-10-22 12:31:16.272789"
2421,,,"浅",,,,,,"2017-10-22 12:31:16.278401","2017-10-22 12:31:16.278401"
2422,,,"浅",,,,,,"2017-10-22 12:31:16.283651","2017-10-22 12:31:16.283651"
2423,,,"浅",,,,,,"2017-10-22 12:31:16.296340","2017-10-22 12:31:16.296340"
2424,,,"浅",,,,,,"2017-10-22 12:31:16.301725","2017-10-22 12:31:16.301725"
2425,,,"浅",,,,,,"2017-10-22 12:31:16.307126","2017-10-22 12:31:16.307126"
2426,,,"浅",,,,,,"2017-10-22 12:31:16.313288","2017-10-22 12:31:16.313288"
2427,,,"浅",,,,,,"2017-10-22 12:31:16.318591","2017-10-22 12:31:16.318591"
2428,,,"浅",,,,,,"2017-10-22 12:31:16.324138","2017-10-22 12:31:16.324138"
2429,,,"浅",,,,,,"2017-10-22 12:31:16.330897","2017-10-22 12:31:16.330897"
2430,,,"浅",,,,,,"2017-10-22 12:31:16.337267","2017-10-22 12:31:16.337267"
2431,,,"浅",,,,,,"2017-10-22 12:31:16.342936","2017-10-22 12:31:16.342936"
2432,,,"浅",,,,,,"2017-10-22 12:31:16.349507","2017-10-22 12:31:16.349507"
2433,,,"浅",,,,,,"2017-10-22 12:31:16.355279","2017-10-22 12:31:16.355279"
2434,,,"浅",,,,,,"2017-10-22 12:31:16.361270","2017-10-22 12:31:16.361270"
2435,,,"浅",,,,,,"2017-10-22 12:31:16.366771","2017-10-22 12:31:16.366771"
2436,,,"浅",,,,,,"2017-10-22 12:31:16.380591","2017-10-22 12:31:16.380591"
2437,,,"浅",,,,,,"2017-10-22 12:31:16.386145","2017-10-22 12:31:16.386145"
2438,,,"浅",,,,,,"2017-10-22 12:31:16.391316","2017-10-22 12:31:16.391316"
2439,,,"浅",,,,,,"2017-10-22 12:31:16.405157","2017-10-22 12:31:16.405157"
2440,,,"浅",,,,,,"2017-10-22 12:31:16.410976","2017-10-22 12:31:16.410976"
2441,,,"浅",,,,,,"2017-10-22 12:31:16.417338","2017-10-22 12:31:16.417338"
2442,,,"浅",,,,,,"2017-10-22 12:31:16.422763","2017-10-22 12:31:16.422763"
2443,,,"浅",,,,,,"2017-10-22 12:31:16.429051","2017-10-22 12:31:16.429051"
2444,,,"浅",,,,,,"2017-10-22 12:31:16.434631","2017-10-22 12:31:16.434631"
2445,,,"浅",,,,,,"2017-10-22 12:31:16.441106","2017-10-22 12:31:16.441106"
2446,,,"浅",,,,,,"2017-10-22 12:31:16.446743","2017-10-22 12:31:16.446743"
2447,,,"浅",,,,,,"2017-10-22 12:31:16.453404","2017-10-22 12:31:16.453404"
2448,,,"浅",,,,,,"2017-10-22 12:31:16.458968","2017-10-22 12:31:16.458968"
2449,,,"浅",,,,,,"2017-10-22 12:31:16.465827","2017-10-22 12:31:16.465827"
2450,,,"浅",,,,,,"2017-10-22 12:31:16.471151","2017-10-22 12:31:16.471151"
2451,,,"浅",,,,,,"2017-10-22 12:31:16.477315","2017-10-22 12:31:16.477315"
2452,,,"浅",,,,,,"2017-10-22 12:31:16.490381","2017-10-22 12:31:16.490381"
2453,,,"浅",,,,,,"2017-10-22 12:31:16.495964","2017-10-22 12:31:16.495964"
2454,,,"浅",,,,,,"2017-10-22 12:31:16.508320","2017-10-22 12:31:16.508320"
2455,,,"浅",,,,,,"2017-10-22 12:31:16.513682","2017-10-22 12:31:16.513682"
2456,,,"浅",,,,,,"2017-10-22 12:31:16.519554","2017-10-22 12:31:16.519554"
2457,,,"浅",,,,,,"2017-10-22 12:31:16.526478","2017-10-22 12:31:16.526478"
2458,,,"浅",,,,,,"2017-10-22 12:31:16.533320","2017-10-22 12:31:16.533320"
2459,,,"浅",,,,,,"2017-10-22 12:31:16.538676","2017-10-22 12:31:16.538676"
2460,,,"浅",,,,,,"2017-10-22 12:31:16.545040","2017-10-22 12:31:16.545040"
2461,,,"浅",,,,,,"2017-10-22 12:31:16.553086","2017-10-22 12:31:16.553086"
2462,,,"浅",,,,,,"2017-10-22 12:31:16.558341","2017-10-22 12:31:16.558341"
2463,,,"浅",,,,,,"2017-10-22 12:31:16.563514","2017-10-22 12:31:16.563514"
2464,,,"浅",,,,,,"2017-10-22 12:31:16.569938","2017-10-22 12:31:16.569938"
2465,,,"浅",,,,,,"2017-10-22 12:31:16.575347","2017-10-22 12:31:16.575347"
2466,,,"浅",,,,,,"2017-10-22 12:31:16.581549","2017-10-22 12:31:16.581549"
2467,,,"浅",,,,,,"2017-10-22 12:31:16.595094","2017-10-22 12:31:16.595094"
2468,,,"浅",,,,,,"2017-10-22 12:31:16.601433","2017-10-22 12:31:16.601433"
2469,,,"浅",,,,,,"2017-10-22 12:31:16.613376","2017-10-22 12:31:16.613376"
2470,,,"浅",,,,,,"2017-10-22 12:31:16.619096","2017-10-22 12:31:16.619096"
2471,,,"浅",,,,,,"2017-10-22 12:31:16.625037","2017-10-22 12:31:16.625037"
2472,,,"浅",,,,,,"2017-10-22 12:31:16.630126","2017-10-22 12:31:16.630126"
2473,,,"浅",,,,,,"2017-10-22 12:31:16.635385","2017-10-22 12:31:16.635385"
2474,,,"浅",,,,,,"2017-10-22 12:31:16.641465","2017-10-22 12:31:16.641465"
2475,,,"浅",,,,,,"2017-10-22 12:31:16.647649","2017-10-22 12:31:16.647649"
2476,,,"浅",,,,,,"2017-10-22 12:31:16.655189","2017-10-22 12:31:16.655189"
2477,,,"浅",,,,,,"2017-10-22 12:31:16.661614","2017-10-22 12:31:16.661614"
2478,,,"浅",,,,,,"2017-10-22 12:31:16.666974","2017-10-22 12:31:16.666974"
2479,,,"浅",,,,,,"2017-10-22 12:31:16.673332","2017-10-22 12:31:16.673332"
2480,,,"浅",,,,,,"2017-10-22 12:31:16.678676","2017-10-22 12:31:16.678676"
2481,,,"浅",,,,,,"2017-10-22 12:31:16.685055","2017-10-22 12:31:16.685055"
2482,,,"吉野",,,,,,"2017-10-22 12:31:16.690340","2017-10-22 12:31:16.690340"
